POSTALCODE,COMM_NAME,LONGITUDE,LATITUDE,POINT_X,POINT_Y,FSA,Postal Codes_DBUID,Local Area,Dissemination Block_DBUID,Dissemination Block_DAUID,Dissemination Area_DAUID,Dissemination Area_CSDUID,Economic Regions_ERUID,ERNAME,Census Subdivision_CSDUID,CSDNAME,Census Subdivision_CCSUID,Census Subdivision_ERUID,Census Division_CDUID,Census Division_CDNAME,Census Consolidated Subdivision_CCSUID,CCSNAME,Census Consolidated Subdivision_CDUID,Census Consolidated Subdivision_CDNAME
A1B0K5,ST. JOHN'S,-52.787559,47.550758,1504137.566,5279779.352,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0K6,ST. JOHN'S,-52.787559,47.550758,1504137.566,5279779.352,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0K7,ST. JOHN'S,-52.786667,47.550432,1504207.661,5279749.129,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0K8,ST. JOHN'S,-52.786667,47.550432,1504207.661,5279749.129,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0K9,ST. JOHN'S,-52.787216,47.549857,1504172.068,5279681.683,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0L1,ST. JOHN'S,-52.78768,47.549906,1504136.677,5279684.196,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0L2,ST. JOHN'S,-52.781658,47.559665,1504494.79,5280805.542,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0L3,ST. JOHN'S,-52.780346,47.551211,1504674.702,5279876.637,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B0L4,ST. JOHN'S,-52.791099,47.553449,1503845.97,5280054.8,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B3P9,ST. JOHN'S,-52.782088,47.54874,1504567.816,5279591.267,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4R1,ST. JOHN'S,-52.782387,47.565707,1504381.754,5281470.774,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5C7,ST. JOHN'S,-52.781095,47.553438,1504596.995,5280118.811,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5C8,ST. JOHN'S,-52.781672,47.553749,1504550.692,5280149.421,A1B,1001024310,Northeast Avalon,1001024310,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B1W4,ST. JOHN'S,-52.77349,47.55368,1505165.647,5280195.2,A1B,1001024312,Northeast Avalon,1001024312,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B3X2,ST. JOHN'S,-52.769744,47.558466,1505400.638,5280750.398,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4M3,ST. JOHN'S,-52.772424,47.558017,1505203.731,5280683.086,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4M5,ST. JOHN'S,-52.775691,47.561684,1504923.185,5281068.493,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4M7,ST. JOHN'S,-52.775821,47.561365,1504916.515,5281032.159,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4N1,ST. JOHN'S,-52.773043,47.563231,1505106.938,5281257.219,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4N2,ST. JOHN'S,-52.772193,47.558106,1505220.211,5280694.465,A1B,1001024313,Northeast Avalon,1001024313,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4P8,ST. JOHN'S,-52.775022,47.564478,1504946.445,5281382.577,A1B,1001024314,Northeast Avalon,1001024314,10010243,10010243,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4R7,ST. JOHN'S,-52.759461,47.562691,1506131.624,5281286.287,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4R8,ST. JOHN'S,-52.76084,47.562303,1506031.875,5281234.235,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4S1,ST. JOHN'S,-52.76203,47.562824,1505937.52,5281284.219,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4S3,ST. JOHN'S,-52.75967,47.562806,1506114.835,5281297.56,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5A3,ST. JOHN'S,-52.759906,47.562153,1506103.363,5281223.598,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5A4,ST. JOHN'S,-52.761743,47.562151,1505965.578,5281211.358,A1B,1001024401,Northeast Avalon,1001024401,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B2C7,ST. JOHN'S,-52.763204,47.559592,1505880.658,5280918.032,A1B,1001024402,Northeast Avalon,1001024402,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B3M2,ST. JOHN'S,-52.75856,47.563262,1506193.735,5281355.393,A1B,1001024402,Northeast Avalon,1001024402,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B3X4,ST. JOHN'S,-52.769885,47.559156,1505383.381,5280826.101,A1B,1001024402,Northeast Avalon,1001024402,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4A9,ST. JOHN'S,-52.762717,47.564064,1505873.969,5281417.226,A1B,1001024402,Northeast Avalon,1001024402,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4R9,ST. JOHN'S,-52.763002,47.562596,1505866.695,5281252.569,A1B,1001024402,Northeast Avalon,1001024402,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4C2,ST. JOHN'S,-52.766756,47.561202,1505598.404,5281073.432,A1B,1001024403,Northeast Avalon,1001024403,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4C3,ST. JOHN'S,-52.766133,47.561597,1505641.424,5281121.314,A1B,1001024403,Northeast Avalon,1001024403,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4C1,ST. JOHN'S,-52.769311,47.560662,1505411.921,5280996.852,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4C4,ST. JOHN'S,-52.768253,47.562479,1505473.792,5281205.144,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4C5,ST. JOHN'S,-52.767918,47.562392,1505499.701,5281197.681,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4H6,ST. JOHN'S,-52.765264,47.563811,1505685.177,5281372.501,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4H7,ST. JOHN'S,-52.771867,47.562207,1505205.155,5281151.47,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5C3,ST. JOHN'S,-52.771922,47.563907,1505184.624,5281339.512,A1B,1001024404,Northeast Avalon,1001024404,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4S5,ST. JOHN'S,-52.769582,47.563234,1505366.74,5281280.288,A1B,1001024405,Northeast Avalon,1001024405,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B4S4,ST. JOHN'S,-52.769663,47.563794,1505355.262,5281341.746,A1B,1001024406,Northeast Avalon,1001024406,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1B5A8,ST. JOHN'S,-52.770935,47.564518,1505252.802,5281413.715,A1B,1001024406,Northeast Avalon,1001024406,10010244,10010244,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1H3,ST. JOHN'S,-52.748005,47.523038,1507375.482,5276964.154,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1J1,ST. JOHN'S,-52.746684,47.520173,1507502.443,5276655.233,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1J4,ST. JOHN'S,-52.746907,47.523631,1507452.203,5277037.224,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1J5,ST. JOHN'S,-52.746856,47.523851,1507453.903,5277061.955,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1T4,ST. JOHN'S,-52.746321,47.521625,1507515.732,5276818.521,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1T5,ST. JOHN'S,-52.745286,47.522686,1507583.114,5276943.069,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1T9,ST. JOHN'S,-52.74443,47.523367,1507640.823,5277024.091,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1V2,ST. JOHN'S,-52.748173,47.519742,1507394.767,5276597.672,A1G,1001018701,Northeast Avalon,1001018701,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1A3,ST. JOHN'S,-52.749353,47.52245,1507279.912,5276890.221,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1A5,ST. JOHN'S,-52.752339,47.519458,1507084.575,5276538.864,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1A6,ST. JOHN'S,-52.750082,47.521436,1507234.98,5276772.888,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1K1,ST. JOHN'S,-52.750323,47.517544,1507254.614,5276339.845,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1R3,ST. JOHN'S,-52.753213,47.517477,1507038.163,5276313.47,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1S3,ST. JOHN'S,-52.750171,47.51865,1507255.261,5276463.367,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1G1S4,ST. JOHN'S,-52.750379,47.518768,1507238.56,5276475.206,A1G,1001018702,Northeast Avalon,1001018702,10010187,10010187,1001519,1010,Avalon Peninsula,1001519,St. John's,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1N1,MOUNT PEARL,-52.811444,47.520999,1502629.998,5276323.926,A1N,1001062501,Northeast Avalon,1001062501,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1X4,MOUNT PEARL,-52.809916,47.520752,1502747.146,5276306.465,A1N,1001062501,Northeast Avalon,1001062501,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1X5,MOUNT PEARL,-52.81018,47.520727,1502727.554,5276301.977,A1N,1001062501,Northeast Avalon,1001062501,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1Z7,MOUNT PEARL,-52.812471,47.519666,1502565.626,5276169.548,A1N,1001062502,Northeast Avalon,1001062502,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1G7,MOUNT PEARL,-52.813043,47.518509,1502533.752,5276037.532,A1N,1001062503,Northeast Avalon,1001062503,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1H5,MOUNT PEARL,-52.813718,47.519756,1502471.015,5276171.422,A1N,1001062503,Northeast Avalon,1001062503,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1Z6,MOUNT PEARL,-52.812713,47.519511,1502548.934,5276150.788,A1N,1001062503,Northeast Avalon,1001062503,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1H4,MOUNT PEARL,-52.813578,47.519967,1502479.518,5276195.618,A1N,1001062504,Northeast Avalon,1001062504,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1M6,MOUNT PEARL,-52.814441,47.520327,1502411.305,5276230.052,A1N,1001062504,Northeast Avalon,1001062504,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1N2,MOUNT PEARL,-52.813094,47.520828,1502507.61,5276294.35,A1N,1001062504,Northeast Avalon,1001062504,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1N4,MOUNT PEARL,-52.813386,47.520798,1502486.039,5276289.133,A1N,1001062504,Northeast Avalon,1001062504,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1N5,MOUNT PEARL,-52.813678,47.520789,1502464.2,5276286.127,A1N,1001062504,Northeast Avalon,1001062504,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N1M7,MOUNT PEARL,-52.814461,47.520515,1502408.01,5276250.658,A1N,1001062505,Northeast Avalon,1001062505,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0A1,MOUNT PEARL,-52.814633,47.518729,1502412.136,5276051.484,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0A6,MOUNT PEARL,-52.814633,47.518729,1502412.136,5276051.484,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B3,MOUNT PEARL,-52.814633,47.518729,1502412.136,5276051.484,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B4,MOUNT PEARL,-52.814635,47.518729,1502412.061,5276051.478,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B5,MOUNT PEARL,-52.814635,47.518729,1502412.061,5276051.478,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B6,MOUNT PEARL,-52.814635,47.518729,1502412.061,5276051.478,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B7,MOUNT PEARL,-52.814633,47.518729,1502412.136,5276051.484,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0B8,MOUNT PEARL,-52.814635,47.518729,1502412.061,5276051.478,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
A1N0C5,ST. JOHN'S,-52.814635,47.518729,1502412.061,5276051.478,A1N,1001062506,Northeast Avalon,1001062506,10010625,10010625,1001542,1010,Avalon Peninsula,1001542,Mount Pearl,1001519,1010,1001,Division No.  1,1001519,St. John's,1001,Division No.  1
