"POSTALCODE","COMM_NAME","MUNICIPAL","RHA","FSA","CCSUID","CCSNAME","CDUID","CDNAME","CSDUID","CSDNAME","DAUID","ERUID","ERNAME","LOCAL_AREA","Remote_Cla","RemoteIdx","RemoteFuzz","Local_Ar_1","RHA_Pop_13","CD_Pop_11","CSD_Pop_11","ER_Pop_11","FSA_Pop_11","DA_Pop_11"
"A1N2W4","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010628,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,395
"A1N2C3","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010628,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,395
"A1N3C9","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010628,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,395
"A1N1M4","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010645,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,440
"A1N1M1","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010647,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,505
"A1N0E4","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010651,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,1155
"A1N5C3","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010653,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,720
"A1N0G3","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010621,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,455
"A1N5H7","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010651,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,1155
"A1N3E9","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010651,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,1155
"A1N3G2","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010652,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,475
"A1N3G4","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010652,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,475
"A1N3G3","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010653,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,720
"A1N3G1","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010652,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,475
"A1N3J8","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010623,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,655
"A1N3J9","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010653,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,720
"A1N3J6","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010651,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,1155
"A1N3K2","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010651,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,1155
"A1N3K1","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010623,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,655
"A1N4R9","MOUNT PEARL","MOUNT PEARL","Eastern","A1N",1001519,"St. John's",1001,"Division No.  1",1001542,"Mount Pearl",10010636,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0170000009239,0.0500000007451,181145,306515,262410,24285,262410,24295,970
"A1W5V9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010602,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1070
"A1W2H9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010601,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,505
"A1W2J1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010601,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,505
"A1W5M3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010599,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,625
"A1W2J9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010602,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1070
"A1W2K1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010602,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1070
"A1W0C9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010602,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1070
"A1W4X3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010592,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,440
"A1X6H9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010586,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1X7A1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010586,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1W0A6","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010589,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1175
"A1W4L9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010598,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,685
"A1W0G5","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010589,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,1175
"A1W3J1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010590,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,740
"A1W3H9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010590,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,740
"A1W0C8","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010590,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,740
"A1W3H8","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0A9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W5X2","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W5X3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E7","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0G1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0G2","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0G3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E8","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E4","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E5","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W0E6","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1W3L1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1W",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010593,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,11065,600
"A1X6K3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010573,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,1245
"A1X0H3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010573,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,1245
"A1X0B1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010572,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,615
"A1X5C7","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010568,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.184000000358,0.560000002384,181145,306515,262410,24850,262410,13750,530
"A1X5C9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010568,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.184000000358,0.560000002384,181145,306515,262410,24850,262410,13750,530
"A1X0G9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010568,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.184000000358,0.560000002384,181145,306515,262410,24850,262410,13750,530
"A1X7T3","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010575,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,1265
"A1X3B8","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010580,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1X3B9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010580,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1X3C1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010580,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1X6B6","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010582,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,650
"A1X6C6","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010578,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,530
"A1X0C7","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010573,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,1245
"A1X3H1","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010580,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
"A1X3G9","CONCEPTION BAY SOUTH","CONCEPTION BAY SOUTH","Eastern","A1X",1001519,"St. John's",1001,"Division No.  1",1001485,"Conception Bay South",10010580,1010,"Avalon Peninsula","Northeast Avalon","Highly Accessible",0.0689999982715,0.209999993443,181145,306515,262410,24850,262410,13750,535
